tourist_id,tourist_x,category,theme2,tourist_address_x,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,img_url
CNTS_200000000010956,스누피가든,"전시회, 박물관 등 문화시설","['커플', '친구', '아이', '맑음', '흐림', '휴식/힐링', '경관/포토', '테마공원', '휴식/치유', '우수관광사업체', '자연경관', '실내관광지', '체험', '포토스팟', '어린이', '어트랙션', '반려동물', '반려동물동반입장', '반려동물동반_관광지']",제주특별자치도 제주시 구좌읍 금백조로 930,5,11,411,(+82) 064-1899-3929,스누피가든은 개성적인 모습을 자랑하는 피넛츠 캐릭터들을 만나 그들과 상호관계를 통해 공감과 힐링의 메시지를 얻을 수 있는 특별한 장소이다.,,1.569672131,"운영시간 : 동절기(10월~3월) 09시 ~18시(입장마감 17시) 하절기(4월 ~9월)09시~19시(입장마감 18시) /매주 수요일만 반려동물 동반 가능함/ 수요일 : 반려동물 동반티켓 구매시 입장가능, 실내는 케이지 혹은 개모차 이용 필수 / 소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 / 배변봉투 필수 / 1인 1반려동물 입장 / 법적 맹견이 아닌 다른 견종에 대한 제한이나 차별 없음",,126.7796675,33.44335922,"유료,성인 개인 19,000, 성인 단체 16,000, 청소년 개인 16,000, 청소년 단체 14,000, 어린이 개인 13,000, 어린이 단체 12,000, 제주도민 & 65세이상 20%할인, 장애인/국가유공자 9,500원",,실내+실외,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202012/16/5975e5f4-541b-4549-9048-d25f017d8caa.jpg
CNTS_000000000020871,싱계물 공원,자연관광지,"['싱계물공원', '자연경관']",제주 제주시 한경면 신창리 1322-1,5,1,58,(+82) --,싱계물 공원,,1.569672131,장애인 화장실(주차장 내),,126.1739085,33.3434285,,"공용주차장,음료대",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/02/44cde1ea-9418-4373-896f-61ae79487162.jpg
CNTS_000000000021844,엉덩물계곡,자연관광지,"['부모', '커플', '혼자', '친구', '아이', '맑음', '봄', '올레', '계곡', '자연경관', '어린이', '어트랙션', '봄꽃', '유채꽃', '물놀이']",제주특별자치도 서귀포시 중문관광로 192,5,2,117,(+82) --,중문관광단지에 위치한 산책하기 좋은 계곡,,1.569672131,소요시간: 도보 약 30분 * 탐방로 대부분 나무데크와 나무계단으로 이루어져 있음,,126.4190029,33.24323115,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/d6a81af0-5d67-4c33-bdfa-bb4e75ea0f4a.jpg
CONT_000000000500435,엉알해안,자연관광지,"['해변', '경관/포토', '커플', '맑음', '여름', '자연경관', '포토스팟']",제주특별자치도 제주시 한경면 고산리 3427-33,5,2,53,(+82),해안절벽과 낙조가 아름다운 해안,,1.569672131,,,126.1686042,33.29883586,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/dae3a088-7e97-4f4b-916d-ae257dc7393b.jpg
CNTS_000000000021531,엉알해안산책로,자연관광지,"['일몰', '해변', '걷기/등산', '커플', '맑음', '가을', '자연경관']",제주특별자치도 제주시 한경면 노을해안로 1143,5,1,61,(+82) 064-728-7952,화산재가 쌓여 이루어진 웅장한 지층과 낙조가 아름다운 산책로,,1.569672131,,,126.1639897,33.30796132,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/22/0fe2acee-0f87-4a5b-99ce-2ec99cf974ba.jpg
CONT_000000000500488,원당봉,자연관광지,"['일출', '오름', '걷기/등산', '자연경관']",제주특별자치도 제주시 원당로16길 16-30,5,2,9,(+82),만물이 소생하는 제주도 오름 원당봉,,1.569672131,,,126.5982201,33.52600447,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/02/dc891220-490c-4eec-a912-e138c9215234.jpg
CNTS_000000000018340,월평포구,자연관광지,"['포구', '해변', '문화유적지', '맑음', '자연경관', '역사유적']",제주특별자치도 서귀포시 말질로 462,5,0,15,(+82) --,달빛을 품은 작은 포구. 월평포구,,1.569672131,,,126.4637719,33.23449484,,공용주차장,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/97ff1ab4-3a88-46cd-961c-2f9b1bdc29b0.jpg
CNTS_000000000021894,장전리 벚꽃축제길,자연관광지,"['걷기/등산', '경관/포토', '커플', '맑음', '봄', '봄꽃', '도보여행', '도보', '포토스팟', '어트랙션', '벚꽃']",제주특별자치도 제주시 애월읍 광상로 403,5,4,59,(+82) --,봄 벚꽃소식과 함께 축제의 장이 열리는 장전리,,1.569672131,,,126.390602,33.4432746,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/b80f5bf3-2c40-4eb1-b49e-86131c9da446.JPG
CONT_000000000500336,제주아트서커스,"전시회, 박물관 등 문화시설","['공연', '극장', '서커스', '스쿠터', '코끼리쇼', '실내관광', '제주도실내관광지', '제주도여행지', '서귀포여행지']",제주특별자치도 서귀포시 안덕면 동광로 214,3,11,237,(+82) 064-794-4444,국내 최초로 선보이는 7인 여전사 오토바이쇼,공연/전시,1.5,"1일 3회 공연 (10:30,15:00,17:00), 성수기 공연 추가 가능",하,126.3448107,33.31439218,"유료,대인 22,000원, 청소년 20,000원, 소인 18,000원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설",실내,10:30:00,17:00:00,10:30:00,17:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/02/04f62f4a-a370-4517-a0ec-0447b38e8e0a.jpg
CNTS_000000000000970,제주추사관,역사유적지,"['미술/박물관', '흐림', '겨울', '실내관광지', '어트랙션', '무장애관광', '공영관광지']",제주특별자치도 서귀포시 대정읍 추사로 44,5,4,78,(+82) 064-710-6803,"추사 김정희는 1840년 윤상도 옥사사건에 연루되어 약 9년간 제주에서 귀양살이를 했다. 대정읍에 있는 추사관은 김정희 선생이 유배 생활을 하며 남긴 흔적을 모은 곳이다. 그가 살았던 초가집도 옛 모습 대로 복원되어 있다. 추사관에는 김정희 선생이 쓴 현판 글씨와 아내, 지인들에게 보낸 편지 등이 전시되어 있다.",공연/전시,1.5,"입장 마감 17:30 / 하절기(7.1~9.24, *2023년 기준) 9:00~20:00(입장 마감시간19:30) / 매주 월요일, 1월 1일, 설날, 추석 휴무",하,126.2782213,33.24997299,"무료,관람료: 무료","공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터",실내+실외,9:00:00,18:00:00,9:00:00,18:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/89f690db-88f7-4dd7-8f3c-1c9779b5c7ee.jpg
CONT_000000000500577,제주하늘을날다,레저스포츠,"['액티비티', '친구', '맑음', '체험', '레저/체험', '어트랙션']",제주특별자치도 제주시 도남로17길 32 영산홍아파트 가동,4,14,326,(+82) 010-9632-0422,제주2인승체험비행과 패러글라이딩교육스쿨,,1.569672131,날씨에 따라 진행 일정 결정되므로 전화 문의 필수,,126.531423,33.49112153,"유료,하늘코스(6분 내외) 90,000원 / 날다코스(10분 내외) 110,000원 / VIP코스(15분 내외) 130,000원","현금결제,카드결제,화장실",,9:00:00,19:00:00,9:00:00,19:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/b1289ab0-b370-45eb-addd-791e48748007.jpg
CONT_000000000500586,제지기오름,자연관광지,"['일출', '오름', '걷기/등산', '가을', '자연경관', '도보여행', '도보']",제주특별자치도 서귀포시 보목동 275-1,4,1,14,(+82) 064-760-4522,발 아래 서귀포바다를 조망하는 제지기오름 · 서귀포시 보목동 · 올레6코스,,1.569672131,,,126.6100786,33.24177091,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/a6c1a296-bf3b-4fd9-8c21-87a7c94df8f1.jpg
CNTS_000000000019212,조함해안도로,자연관광지,"['친구', '커플', '드라이브', '부모', '혼자', '아이', '맑음', '자연경관', '어린이']",제주특별자치도 제주시 조천읍 조천리 3037-3,4,2,74,(+82) --,"제주올레 18코스의 끝, 바다를 따라 가는 길",,1.569672131,연중무휴,,126.6368934,33.5438453,,공용주차장,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/22/ad8e3ec9-d1cc-43e0-9bed-638ccc5ccbb2.jpg
CONT_000000000500522,종달리전망대,자연관광지,"['일출', '해변', '경관/포토', '맑음', '자연경관', '포토스팟']",제주특별자치도 제주시 구좌읍 해맞이해안로 2196,5,1,69,(+82) 064-728-3394,제주의 자연이 마치 손에 잡힐 듯 한눈에 들어오는 종달리 전망대,,1.569672131,,,126.9126406,33.50366486,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/03/56bb7273-bd13-4864-b03d-ab3c6af536fa.jpg
CONT_000000000500646,큰사슴이오름,자연관광지,"['일출', '오름', '걷기/등산', '봄', '자연경관', '도보여행', '도보', '반려동물', '반려동물동반입장', '반려동물동반_오름', '반려동물동반_자연', '반려동물동반_관광지']",제주특별자치도 서귀포시 표선면 중산간동로,5,3,25,(+82),사슴이 노닐던 큰사슴이오름,,1.569672131,"소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄 또는 가슴줄 2미터 이내로 유지 / 리드줄 및 배변봉투 필수",,126.7618529,33.32474294,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/de073d5d-c1b2-4365-8c6e-55ba774692c8.jpg
CNTS_000000000022753,하도리 철새도래지,자연관광지,"['해변', '경관/포토', '맑음', '자연경관', '포토스팟']",제주특별자치도 제주시 구좌읍 하도리 53-2,5,0,12,(+82) --,월동하러 가는 철새들의 은신처,,1.569672131,,,126.8963177,33.51041916,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/30abe529-57bf-46ad-a83b-dc765c5a973b.jpg
CONT_000000000500010,5.16도로숲터널,자연관광지,"['드라이브', '맑음', '자연경관', '숲', '단풍', '제주명품42', '포토스팟', '제주7대도로']",제주특별자치도 서귀포시 남원읍 신례리 산 2-1,5,5,216,(+82) 064-710-8590,제주시와 서귀포를 잇는 낭만적인 숲터널,,1.569672131,,,126.6050702,33.36412665,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0f280594-79bc-4691-8950-a76b54d0f022.jpg
CNTS_000000000018443,거슨새미오름,자연관광지,"['혼자', '커플', '친구', '오름', '가을', '맑음', '자연경관', '도보여행', '도보']",제주특별자치도 제주시 구좌읍 송당리 산 145,5,0,8,(+82) 064-728-7743,솟아난 물이 바다쪽으로 흐르지 않고 한라산쪽으로 거슬러 흐른다는 뜻의 오름,,1.569672131,,,126.7608902,33.45067291,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/24ce6ac0-7a2d-4a69-b88f-f530312fc545.jpg
CONT_000000000500040,걸매생태공원,자연관광지,"['폭포', '계곡', '휴식/힐링', '맑음', '가을', '자연경관', '동백', '매화', '물놀이']",제주특별자치도 서귀포시 서홍동 1207,5,1,42,(+82) 064-760-3191,봄을 알리는 매화가 가득한 시민공원.,,1.569672131,,,126.5548506,33.24977773,,"공용주차장,화장실,음료대,유도 및 안내시설",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/12/0ae5b334-11c2-4883-8301-e492dfc5edc5.jpg
CNTS_000000000021522,공천포구,자연관광지,"['커플', '친구', '경관/포토', '해변', '부모', '혼자', '아이', '맑음', '자연경관', '포토스팟', '어린이']",제주특별자치도 서귀포시 남원읍 신례리,5,0,10,(+82) --,검은 돌과 검은 모래가 가득한 바다,,1.569672131,,,126.620155,33.33965926,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/e9506ae1-c2e6-463a-b7ee-ba46b0339426.jpg
CNTS_200000000011434,그제바람 윈드서핑패들보드,레저스포츠,"['체험관광', '체험', 'waterleisure', '수상레저', '어트랙션', '관광지', '러닝홀리데이인제주']",제주특별자치도 제주시 선사로8길 13-4,5,3,9,"(+82) 0507-1324-7052, 010-2632-4613",20년 이상의 경력을 가진 윈드서핑국가대표의 전문지식과 노하우로 쉽고 안전하게 배울 수 있다.,,2.5,사전 예약 필수 / 네이버 예약,하,126.5868531,33.52603424,"유료,6회 윈드서핑 정규반 55만원 ㅣ 3회 윈드서핑 속성반 30만원 ㅣ 1회 윈드서핑 체험 11만원","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역",실외,10:00:00,20:00:00,10:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/234a1983-e454-45ac-b249-3612c5ca171c.jpg
CNTS_000000000019652,김만덕객주,역사유적지,"['부모', '커플', '친구', '혼자', '흐림', '맑음', '문화유적지', '실내관광지', '문화관광', '역사유적', '어트랙션', '반려동물', '반려동물동반입장', '식당', '객주', '미니민속', '반려동물동반_식당카페', '반려동물동반_관광지', '공영관광지']",제주특별자치도 제주시 임항로 68,5,5,86,(+82) 064-727-8800,제주 구도심에 있는 미니 민속촌,"체험,공연/전시,기타",1.5,"이용시간: 객주터 09:00~18:00 주막 11:00~22:00 / 매주 월요일 정기 휴무 / 소형견, 중형견, 대형견 입장가능 / 반려동물 동반 가능",하,126.5321179,33.51637234,무료,화장실,실내+실외,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/3a0e440c-5ab0-4aaf-9760-11d6cdf7b88a.jpg
CNTS_000000000020639,꽃썸,자연관광지,"['해변', '카페', '포토스팟', '휴식', '부모', '친구', '커플', '혼자', '안개/흐림', '맑음', '봄', '여름', '가을', '겨울', '중/장년', '청년', '노년', '어트랙션']",제주특별자치도 서귀포시 안덕면 동광로 151,4,0,55,(+82) 064-792-1165,꽃과 바람과 사람이 서로 썸을 타는 장소 꽃썸,,1.569672131,,,126.3401575,33.30973501,,,,11:00:00,20:00:00,11:00:00,20:00:00,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/45ad3157-e19f-4f47-ad1d-a7958a9f0557.jpg
CNTS_000000000021528,노을해안로,자연관광지,"['일몰', '해변', '걷기/등산', '혼자', '가을', '자연경관']",제주특별자치도 서귀포시 대정읍 노을해안로 24,5,1,39,(+82) --,붉게 물든 하늘과 바다를 감상하며 지나는 해안로,,1.569672131,,,126.2243965,33.24251164,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/10/48c6558b-9ad5-40d5-91c0-00629bff75e4.jpg
CONT_000000000500110,높은오름,자연관광지,"['부모', '커플', '혼자', '친구', '아이', '맑음', '오름', '자연경관', '도보여행', '도보', '어린이', '반려동물', '반려동물동반입장', '반려동물동반_오름', '반려동물동반_자연', '반려동물동반_관광지']",제주특별자치도 제주시 구좌읍 송당리 산 213-1,5,1,15,(+82) 064-783-3073,위치가 높아 시원한 전망을 지닌 오름,,1.569672131,"소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.7926037,33.4573242,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1c370361-c83a-4b8e-967c-50ca774f023b.jpg
CNTS_000000000022842,다랑쉬굴,역사유적지,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",제주특별자치도 제주시 구좌읍 세화리 2608-6,5,2,10,(+82) --,"4·3사건 당시 하도리, 종달리 주민 11명이 피신해 살다가 굴이 발각되어 집단희생 당한 곳",,1.21875,,,126.8321333,33.46988518,,,,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2def820e-1031-4294-96b8-6bc146adfc4b.jpg
CONT_000000000500124,단산,자연관광지,"['부모', '커플', '혼자', '친구', '경관/포토', '오름', '도보여행', '도보', '포토스팟', '반려동물', '반려동물동반입장', '반려동물동반_오름', '반려동물동반_자연', '반려동물동반_관광지']",제주특별자치도 서귀포시 안덕면 향교로 165-23,5,0,21,(+82),거대한 박쥐가 날개를 펴고 있는 듯한 곳,,1.569672131,"소형견, 중형견, 대형견 입장가능 / 동물보호법에 따라 목줄·가슴줄 길이 2미터 이내로 유지 리드줄 / 배변봉투 필수",,126.2896193,33.23993595,,공용주차장,,0:00:00,,0:00:00,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/0ef95eb1-4350-4c06-905f-14501e50b83c.gif
CNTS_000000000018497,답다니 탑망대,자연관광지,"['등대', '경관/포토', '맑음', '포토스팟', '어트랙션', '수국']",제주특별자치도 제주시 우도면 연평리 798,5,3,37,(+82) 064-728-1527,거대한 바위로 쌓은 돌탑,,1.569672131,,,126.951886,33.5247371,,"공용주차장,화장실",,,,,,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202112/06/641304fe-11eb-42ae-a607-aaf74d4e68e1.jpg
