,TRAVEL_ID,GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,total_score
14574,a_a002388,0,30,1,1,1,1,올림픽공원,1,12.0
14593,a_a008224,1,20,3,1,1,1,스타필드 하남,4,8.0
14595,a_a008224,1,20,3,1,1,1,경복궁,2,10.0
14604,a_a002908,1,30,2,1,2,1,수원화성박물관,2,15.0
14615,a_a008217,0,30,3,1,3,1,웨스틴조선 서울 수영장,6,15.0
14618,a_a008217,0,30,3,1,3,1,롯데면세점 명동본점,4,10.0
14628,a_a008217,0,30,3,1,3,1,롯데백화점 명동본점,4,13.0
14633,a_a018121,1,20,1,1,1,2,의정부제일시장,4,15.0
14635,a_a018121,1,20,1,1,1,2,의정부역 행복로,4,12.0
14645,a_a001532,0,30,2,1,1,1,현대프리미엄아울렛 송도점,4,11.0
14648,a_a001532,0,30,2,1,1,1,송도센트럴파크,1,15.0
14649,a_a001532,0,30,2,1,1,1,인천차이나타운,4,15.0
14653,a_a001532,0,30,2,1,1,1,신포국제시장,4,15.0
14667,a_a008178,1,60,3,3,1,1,올림픽공원,1,15.0
14672,a_a008178,1,60,3,3,1,1,올림픽공원,1,15.0
14678,a_a003947,0,20,1,1,1,1,한국민속촌,2,15.0
14680,a_a003947,0,20,1,1,1,1,에버랜드,6,15.0
14687,a_a003729,1,30,3,2,3,1,국립현대미술관 과천관,3,15.0
14702,a_a001750,0,20,3,1,3,1,더현대서울,4,15.0
14704,a_a001750,0,20,3,1,3,1,현대시티아울렛 동대문점,4,11.0
14707,a_a007824,0,50,3,1,2,1,정약용유적지,2,15.0
14713,a_a003574,0,30,1,1,2,1,장안문,2,10.0
14716,a_a003574,0,30,1,1,2,1,아쿠아플라넷 광교,6,12.0
14722,a_a003574,0,30,1,1,2,1,화성행궁,2,6.0
14737,a_a005152,0,40,1,2,1,2,일산호수공원,1,12.0
14749,a_a006716,1,20,3,1,1,1,라페스타,4,12.0
14752,a_a006716,1,20,3,1,1,1,일산호수공원,1,15.0
14759,a_a000605,0,40,1,1,1,3,평택호관광단지,1,12.0
14770,a_a001937,1,30,2,2,1,1,더현대서울,4,10.0
14779,a_a002206,1,30,3,2,1,1,남대문시장,4,14.0
14784,a_a002206,1,30,3,2,1,1,롯데아울렛 서울역점,4,15.0
14785,a_a002206,1,30,3,2,1,1,서울로7017,7,15.0
14787,a_a002206,1,30,3,2,1,1,서울로7017,2,15.0
14793,a_a002849,1,30,1,2,1,2,이정웅 스페이스,3,12.0
14810,a_a002849,1,30,1,2,1,2,벽초지수목원,1,8.0
14821,a_a007548,1,20,1,1,1,2,DMZ 장단콩두부마을,7,11.0
14823,a_a007548,1,20,1,1,1,2,임진각 평화누리,1,12.0
14828,a_a002638,1,30,1,1,1,1,행리단길,4,12.0
14829,a_a002638,1,30,1,1,1,1,장안문,2,8.0
14835,a_a001910,1,20,1,3,3,1,월미테마파크,6,12.0
14836,a_a001910,1,20,1,3,3,1,롯데백화점 인천점,4,12.0
14839,a_a001910,1,20,1,3,3,1,인천차이나타운,4,13.0
14841,a_a000506,1,20,3,1,1,1,올림픽공원,1,11.0
14853,a_a000506,1,20,3,1,1,1,석촌호수 서호,1,12.0
14865,a_a000506,1,20,3,1,1,1,충무아트센터 대극장,3,15.0
14868,a_a000506,1,20,3,1,1,1,남산공원,7,10.0
14876,a_a000924,1,30,1,3,1,3,국립중앙박물관,2,15.0
14878,a_a000924,1,30,1,3,1,3,국립중앙박물관,2,15.0
14888,a_a010286,1,20,1,1,1,1,아모레퍼시픽미술관,3,13.0
14890,a_a010286,1,20,1,1,1,1,라인프렌즈 월드 팝업스토어,4,10.0
14898,a_a018008,0,40,1,2,1,1,롯데프리미엄아울렛 타임빌라스,4,12.0
14921,a_a005421,0,20,3,2,2,2,국립고궁박물관,2,9.0
14937,a_a005354,1,50,1,3,1,3,덕수궁,2,15.0
14938,a_a005354,1,50,1,3,1,3,인사동 문화의거리,4,15.0
14940,a_a005354,1,50,1,3,1,3,서울시립미술관 서소문본관,3,11.0
14942,a_a005354,1,50,1,3,1,3,경복궁,2,15.0
14947,a_a002053,1,30,3,3,3,3,물의정원,1,14.0
14958,a_a002985,1,20,2,2,2,1,롯데팩토리아울렛 가산점,4,15.0
14959,a_a002985,1,20,2,2,2,1,더현대서울,4,9.0
14964,a_a008701,1,30,3,1,1,1,롯데팩토리아울렛 가산점,4,9.0
14965,a_a008701,1,30,3,1,1,1,창경궁,2,15.0
14971,a_a007770,1,20,1,1,3,1,코스트코 일산점,4,15.0
14972,a_a007770,1,20,1,1,3,1,라페스타,4,15.0
14988,a_a007428,1,30,2,1,1,1,에버랜드,6,15.0
14993,a_a006804,1,50,1,2,1,2,누에섬,1,12.0
15001,a_a008052,1,40,1,2,1,2,롯데월드타워&롯데월드몰,4,13.0
15010,a_a002042,1,20,2,3,2,2,노들섬,1,15.0
15021,a_a006175,0,40,1,1,3,3,남한산성,2,13.0
15042,a_a014262,0,40,2,3,1,3,DMZ 장단콩두부마을,7,13.0
15043,a_a014262,0,40,2,3,1,3,파주프리미엄아울렛,4,12.0
15046,a_a014262,0,40,2,3,1,3,한국근현대사박물관,2,7.0
15053,a_a005644,0,60,2,1,3,3,수원화성,2,15.0
15054,a_a005644,0,60,2,1,3,3,화성행궁,2,13.0
15058,a_a005644,0,60,2,1,3,3,행리단길,4,12.0
15059,a_a005644,0,60,2,1,3,3,수원화성박물관,2,13.0
15070,a_a001927,1,20,3,3,1,2,덕수궁돌담길,2,8.0
15071,a_a001927,1,20,3,3,1,2,남산공원 N서울타워,1,12.0
15082,a_a003207,1,20,1,1,2,1,화담숲,1,15.0
15087,a_a000623,1,20,1,2,1,1,원마운트,4,10.0
15088,a_a000623,1,20,1,2,1,1,일산호수공원,1,15.0
15089,a_a000623,1,20,1,2,1,1,일산호수공원,1,14.0
15093,a_a008269,0,20,3,1,1,3,경의선책거리,4,12.0
15098,a_a008269,0,20,3,1,1,3,KT&G상상마당 홍대,3,11.0
15104,a_a008269,0,20,3,1,1,3,뉴뉴,4,9.0
15111,a_a008269,0,20,3,1,1,3,남산서울타워,7,13.0
15144,a_a011866,1,20,3,1,1,1,관악산둘레길 애국의숲길1구간,7,12.0
15164,a_a005845,0,30,3,2,3,1,더현대서울,4,15.0
15176,a_a007436,0,30,2,1,1,2,월미테마파크,6,12.0
15177,a_a007436,0,30,2,1,1,2,마이랜드,6,12.0
15186,a_a015229,0,20,1,1,1,3,서축공업기념관,3,11.0
15190,a_a015229,0,20,1,1,1,3,지혜의숲,4,10.0
15194,a_a015229,0,20,1,1,1,3,오두산통일전망대,1,15.0
15198,a_a015229,0,20,1,1,1,3,명필름아트센터,3,14.0
15202,a_a003003,1,30,2,1,1,1,경복궁,2,15.0
15207,a_a003003,1,30,2,1,1,1,광장시장,4,14.0
15210,a_a003003,1,30,2,1,1,1,종묘,2,15.0
15216,a_a003003,1,30,2,1,1,1,경복궁,2,11.0
15218,a_a015098,0,20,2,1,1,2,화성행궁,2,11.0
15224,a_a015098,0,20,2,1,1,2,화담숲,1,15.0
15233,a_a011147,0,40,1,1,3,1,연인산도립공원,1,12.0
15239,a_a006800,1,40,3,1,1,1,시흥갯골생태공원,1,12.0
15246,a_a002176,0,40,1,3,1,2,서울시립미술관 남서울미술관,3,10.0
15248,a_a002176,0,40,1,3,1,2,더현대서울,4,11.0
15250,a_a002032,1,20,1,1,1,1,에버랜드,6,14.0
15274,a_a007272,0,20,3,3,3,1,광명새빛공원,1,15.0
15275,a_a007272,0,20,3,3,3,1,이케아 광명점,4,15.0
15330,a_a000502,1,30,3,1,1,3,그라운드시소 서촌,3,15.0
15333,a_a000502,1,30,3,1,1,3,남산공원 N서울타워,1,12.0
15355,a_a007654,1,20,3,1,1,1,안성팜랜드,6,13.0
15361,a_a003803,0,30,1,1,1,1,현대프리미엄아울렛 김포점,4,14.0
15370,a_a003803,0,30,1,1,1,1,킨텍스 제1전시장,3,12.0
15376,a_a009770,0,50,1,1,3,1,현대프리미엄아울렛 송도점,4,12.0
15384,a_a009770,0,50,1,1,3,1,송도센트럴파크,7,10.0
15386,a_a009770,0,50,1,1,3,1,송도타임스페이스,4,12.0
15406,a_a003782,1,30,2,2,2,2,현대백화점 판교점,4,13.0
15416,a_a000664,1,40,1,1,3,1,쉐라톤그랜드 인천호텔 6층 수영장,6,15.0
15418,a_a000664,1,40,1,1,3,1,쉐라톤그랜드 인천호텔 6층 수영장,6,15.0
15420,a_a000664,1,40,1,1,3,1,코마린 이스트보트하우스 송도지점,5,15.0
15421,a_a000664,1,40,1,1,3,1,송도센트럴파크,7,15.0
15426,a_a000664,1,40,1,1,3,1,쉐라톤그랜드 인천호텔 6층 수영장,6,15.0
15431,a_a007194,1,30,2,1,1,1,안양예술공원,1,9.0
15439,a_a002753,1,40,1,2,1,1,북촌한옥마을,7,12.0
15443,a_a002753,1,40,1,2,1,1,경복궁,2,9.0
15450,a_a003399,1,20,2,1,1,1,롯데아울렛 광교점,4,15.0
15456,a_a003399,1,20,2,1,1,1,방화수류정,2,7.0
15460,a_a017653,1,30,2,1,2,1,콩치노 콩크리트,3,15.0
15464,a_a007412,0,40,1,2,1,1,국립중앙박물관,2,14.0
15469,a_a018012,1,40,1,2,3,1,세미원,1,9.0
15474,a_a017703,0,20,3,3,1,2,창경궁,2,10.0
15477,a_a017703,0,20,3,3,1,2,창덕궁,2,15.0
15487,a_a017968,0,40,1,1,1,1,창덕궁,2,15.0
15490,a_a006979,1,50,2,3,3,2,나리공원,1,11.0
15492,a_a007378,1,20,1,1,1,2,양화한강공원,1,15.0
15503,a_a010249,1,20,1,1,1,1,백남준아트센터,3,14.0
15507,a_a005651,1,30,1,1,1,1,나리공원,1,14.0
15509,a_a006566,1,40,1,1,1,1,김포함상공원,7,11.0
15511,a_a006566,1,40,1,1,1,1,대명항수산물직판장,4,12.0
15545,a_a003798,1,20,1,1,1,1,스타필드 하남,4,15.0
15548,a_a017555,1,30,3,1,1,2,장릉,2,13.0
15551,a_a006728,0,40,3,2,2,3,지혜의숲,3,12.0
15555,c_c000580,1,50,1,1,1,1,용문산자연휴양림,1,8.0
15565,c_c000580,1,50,1,1,1,1,쉬자파크,1,14.0
15571,a_a006011,1,30,1,1,1,2,노들섬,1,15.0
15581,a_a003667,1,20,1,2,1,1,수원향교,2,15.0
15584,a_a000030,0,20,1,1,1,3,수원화성,2,15.0
15588,a_a000030,0,20,1,1,1,3,방화수류정,2,15.0
15589,a_a000030,0,20,1,1,1,3,송도달빛축제공원,8,15.0
15609,a_a007884,1,20,1,1,2,1,에버랜드,6,14.0
15629,a_a006808,0,20,3,1,3,2,에버랜드,6,15.0
15643,a_a012193,1,60,1,1,1,3,석촌호수 서호,6,10.0
15652,b_b006609,1,30,1,1,1,1,롯데아울렛 광교점,4,15.0
15653,b_b006609,1,30,1,1,1,1,공산성,2,15.0
15661,a_a006431,1,30,3,1,1,3,명륜당,2,11.0
15668,a_a001674,1,30,3,1,1,1,순라길,7,15.0
15672,a_a001674,1,30,3,1,1,1,광장시장,4,12.0
15686,a_a001354,1,20,1,1,1,1,미메시스아트뮤지엄,3,15.0
15688,a_a001354,1,20,1,1,1,1,지혜의숲,3,15.0
15690,a_a001354,1,20,1,1,1,1,프로방스마을,7,9.0
15702,a_a000021,0,20,2,1,1,1,현대백화점 디큐브시티점,4,10.0
15711,a_a017841,1,30,3,1,1,1,킨텍스 제1전시장,3,11.0
15730,a_a002882,1,30,1,1,3,1,화담숲,1,10.0
15733,a_a011237,1,60,1,1,1,2,인천차이나타운,4,10.0
15737,a_a011237,1,60,1,1,1,2,인천화교역사관,2,9.0
15742,a_a011237,1,60,1,1,1,2,짜장면박물관,2,10.0
15754,a_a006679,0,20,1,1,1,1,북촌한옥마을,7,8.0
15758,a_a004779,0,40,1,1,2,1,에버랜드,6,14.0
15778,a_a007425,1,50,1,1,1,1,국립민속박물관 파주,2,15.0
15794,a_a014096,1,30,2,3,1,1,국립중앙박물관,2,15.0
15815,a_a009704,0,30,1,1,1,1,화성행궁,2,15.0
15831,a_a002785,0,20,3,1,2,1,종묘,2,10.0
15836,a_a006893,1,30,3,3,1,3,퍼스트가든,6,10.0
15854,a_a001130,0,20,1,3,1,3,청와대 본관,2,15.0
15857,a_a002491,1,40,3,1,1,3,에버랜드,6,15.0
15865,a_a004282,0,30,1,1,3,1,공간와디즈,4,15.0
15880,a_a002884,1,20,1,1,1,3,방화수류정,2,15.0
15885,a_a002884,1,20,1,1,1,3,서울대학교 수원수목원,1,14.0
15891,a_a002884,1,20,1,1,1,3,방화수류정,2,15.0
15892,a_a002884,1,20,1,1,1,3,화성행궁,2,15.0
15906,a_a002219,0,40,3,3,3,3,남대문시장,4,9.0
15914,a_a002219,0,40,3,3,3,3,쌈지길,4,10.0
15926,a_a004091,1,30,3,1,1,1,경복궁,2,15.0
15931,a_a004091,1,30,3,1,1,1,더현대서울,4,15.0
15934,a_a004091,1,30,3,1,1,1,국립중앙박물관,2,15.0
15935,a_a004091,1,30,3,1,1,1,남산공원 N서울타워,1,15.0
15936,a_a004091,1,30,3,1,1,1,현대백화점 신촌점,4,11.0
15937,a_a000265,0,30,1,1,1,1,석촌호수산책길,7,15.0
15956,a_a007407,1,20,1,1,1,1,서울숲,1,15.0
15961,a_a007407,1,20,1,1,1,1,서울숲,1,15.0
15994,a_a017818,0,20,1,1,1,1,현대프리미엄아울렛 송도점,4,15.0
15997,a_a017818,0,20,1,1,1,1,트리플스트리트,4,14.0
16011,a_a007385,1,20,3,3,1,1,마로니에공원,1,13.0
16019,a_a007609,1,50,1,1,1,2,한국민속촌,6,14.0
16034,a_a007376,1,30,1,1,1,2,사직단,2,15.0
16035,a_a007376,1,30,1,1,1,2,현대시티아울렛 동대문점,4,15.0
16037,a_a007376,1,30,1,1,1,2,가든파이브,4,15.0
16038,a_a007376,1,30,1,1,1,2,서울역사박물관,2,15.0
16039,a_a005191,1,20,2,1,2,3,타임스퀘어,4,10.0
16043,a_a005191,1,20,2,1,2,3,청와대 본관,2,10.0
16044,a_a005191,1,20,2,1,2,3,IFC몰,4,11.0
16062,a_a000503,1,20,2,2,3,1,타임스퀘어,4,15.0
16066,a_a000503,1,20,2,2,3,1,두리랜드,6,10.0
16083,a_a001199,1,30,1,1,1,1,아침고요수목원,1,15.0
16094,a_a003839,1,30,1,1,1,3,남산공원 N서울타워,1,7.0
16101,a_a003839,1,30,1,1,1,3,신세계면세점 명동점,4,10.0
16102,a_a003839,1,30,1,1,1,3,종묘,2,11.0
16104,a_a003839,1,30,1,1,1,3,창덕궁,2,15.0
16106,a_a003839,1,30,1,1,1,3,서울명예도로 감고당길,2,9.0
16118,a_a012513,0,20,1,1,1,1,수원화성,2,12.0
16123,a_a012513,0,20,1,1,1,1,화성행궁,2,12.0
16131,a_a004716,1,50,3,2,1,1,남산서울타워,1,15.0
16133,a_a004716,1,50,3,2,1,1,경복궁,2,15.0
16139,a_a010961,1,30,2,3,1,3,신세계프리미엄아울렛 여주,4,15.0
16154,a_a005694,0,30,1,1,1,1,인천차이나타운,4,15.0
16160,a_a003510,1,30,1,1,1,2,장안문,2,14.0
16161,a_a003510,1,30,1,1,1,2,행리단길,4,12.0
16169,a_a003510,1,30,1,1,1,2,화성행궁,2,15.0
16177,a_a011603,0,30,1,2,1,2,한국민속촌,6,14.0
16188,a_a006823,1,20,1,1,2,3,망원시장,4,12.0
16194,a_a009429,0,20,1,1,1,1,스타필드 하남,4,15.0
16226,a_a004637,1,30,1,1,2,1,여의도공원,1,12.0
16238,a_a007394,1,20,2,1,1,1,에버랜드,6,15.0
16242,a_a001573,1,30,1,1,1,2,행리단길,4,12.0
16244,a_a001573,1,30,1,1,1,2,화성행궁,2,15.0
16247,a_a001573,1,30,1,1,1,2,수원화성,2,12.0
16267,a_a000497,0,30,1,1,1,3,수원화성,2,13.0
16269,a_a000497,0,30,1,1,1,3,행리단길,4,11.0
16299,a_a004186,0,20,1,2,1,3,남한산성,2,12.0
16300,a_a004186,0,20,1,2,1,3,레솔레파크,1,12.0
16308,a_a017999,0,30,1,1,1,2,현대프리미엄아울렛 스페이스원,4,15.0
16317,a_a004698,1,30,1,1,2,1,물의정원,1,15.0
16326,a_a002344,1,20,2,1,1,1,스타필드시티 부천,4,12.0
16330,a_a002344,1,20,2,1,1,1,롯데프리미엄아울렛 타임빌라스,4,12.0
16336,a_a009740,0,30,2,2,1,1,스타필드 하남,4,11.0
16338,a_a009740,0,30,2,2,1,1,광장시장,4,9.0
16340,a_a009740,0,30,2,2,1,1,청와대 본관,1,13.0
16342,a_a009740,0,30,2,2,1,1,국립고궁박물관,2,15.0
16343,a_a009740,0,30,2,2,1,1,이랜드크루즈,5,11.0
16344,a_a009740,0,30,2,2,1,1,더현대서울,4,15.0
16350,a_a002410,1,50,2,3,1,3,인천차이나타운,4,10.0
16351,a_a002410,1,50,2,3,1,3,월미바다역,6,13.0
16364,a_a008580,0,30,1,1,1,2,볼원볼링장,5,15.0
16385,a_a014130,0,40,1,1,1,1,일산호수공원,1,15.0
16389,a_a006001,1,40,2,2,2,2,서오릉,2,15.0
16416,a_a007429,1,30,2,2,2,1,망원한강공원,1,15.0
16435,a_a007157,0,40,1,3,1,1,파주프리미엄아울렛,4,15.0
16437,a_a007157,0,40,1,3,1,1,롯데프리미엄아울렛 파주점,4,15.0
16443,a_a015734,1,20,1,1,1,2,그라운드시소 서촌,4,12.0
16444,a_a015734,1,20,1,1,1,2,경복궁,2,15.0
16449,a_a015734,1,20,1,1,1,2,서울숲,1,15.0
16452,a_a015734,1,20,1,1,1,2,서울숲,1,15.0
16461,a_a000056,1,50,3,2,1,2,수원화성,2,15.0
16462,a_a000056,1,50,3,2,1,2,방화수류정,2,15.0
16475,a_a003077,1,40,1,1,1,1,수원화성,2,10.0
16476,a_a006134,1,40,2,3,3,3,에버랜드,6,12.0
16485,a_a005824,0,30,3,1,1,1,롯데프리미엄아울렛 이천점,4,12.0
16492,a_a003557,1,40,1,1,1,1,가평잣고을시장,4,10.0
16497,a_a006081,1,30,1,1,1,2,백남준아트센터,3,12.0
16504,a_a004092,1,20,1,1,1,3,행궁파티,2,15.0
16510,a_a004092,1,20,1,1,1,3,화성행궁,2,15.0
16513,a_a003476,0,40,2,2,2,2,경희대학교 국제캠퍼스,2,10.0
16521,a_a015776,0,20,3,1,1,3,운현궁,2,11.0
16524,a_a015776,0,20,3,1,1,3,덕수궁,2,14.0
16526,a_a015776,0,20,3,1,1,3,여의도공원,1,10.0
16542,a_a010954,1,20,3,1,1,1,콘텐츠박스,3,12.0
16544,a_a010954,1,20,3,1,1,1,낙산공원,2,11.0
16552,a_a010954,1,20,3,1,1,1,더현대서울,4,14.0
16555,a_a010954,1,20,3,1,1,1,문화역서울284,2,10.0
16561,a_a014214,1,30,1,2,2,1,파사성,2,15.0
16564,a_a014214,1,30,1,2,2,1,신륵사관광지,2,11.0
16566,a_a000130,0,50,1,3,1,1,지혜의숲,3,12.0
16569,a_a000130,0,50,1,3,1,1,파주프리미엄아울렛,4,9.0
16570,a_a000130,0,50,1,3,1,1,롯데프리미엄아울렛 파주점,4,9.0
16573,a_a005369,0,20,1,1,1,3,낙산공원,1,11.0
16586,a_a018155,1,20,1,1,2,1,보안여관,3,11.0
16589,a_a018155,1,20,1,1,2,1,창덕궁,2,12.0
16591,a_a018155,1,20,1,1,2,1,인사센트럴뮤지엄,3,9.0
16603,a_a017280,1,20,1,1,1,1,방화수류정,2,15.0
16623,c_c003328,0,40,1,1,1,1,인천차이나타운,4,12.0
16626,c_c003328,0,40,1,1,1,1,신포국제시장,4,11.0
16627,c_c003328,0,40,1,1,1,1,인천차이나타운,2,11.0
16630,a_a008102,1,60,2,2,2,2,현대프리미엄아울렛 스페이스원,4,12.0
16634,a_a001079,0,20,1,1,1,3,천주교서울대교구 주교좌 명동대성당,2,12.0
16642,a_a001079,0,20,1,1,1,3,숭례문,2,12.0
16647,a_a001079,0,20,1,1,1,3,남산공원,7,12.0
16651,a_a011234,1,20,1,1,1,1,경의선숲길공원,1,13.0
16661,a_a007005,1,20,1,1,1,2,송도센트럴파크,7,15.0
16664,a_a007005,1,20,1,1,1,2,현대프리미엄아울렛 송도점,4,9.0
16667,a_a017952,1,40,1,1,3,1,낙산공원,2,13.0
16669,a_a017952,1,40,1,1,3,1,혜화문,2,12.0
16705,a_a000203,0,40,3,3,3,3,유리섬박물관,2,15.0
16708,a_a004354,1,20,3,3,2,3,짜장면박물관,2,12.0
16713,a_a004768,1,40,3,3,3,3,전곡선사박물관,2,12.0
16716,a_a004768,1,40,3,3,3,3,전곡선사박물관,2,15.0
16717,a_a004768,1,40,3,3,3,3,연천전곡리선사유적지,2,12.0
16718,a_a000567,1,20,2,1,1,1,망원한강공원,1,12.0
16724,a_a005423,0,20,3,1,2,2,틴틴홀,3,15.0
16726,a_a005423,0,20,3,1,2,2,세빛섬,1,15.0
16727,a_a005423,0,20,3,1,2,2,낙산공원,1,12.0
16735,a_a005423,0,20,3,1,2,2,청운문학도서관,2,15.0
16753,a_a000935,1,30,3,1,1,1,더현대서울,4,15.0
16762,a_a002210,1,30,2,1,1,1,화담숲,1,15.0
16770,a_a007837,1,20,3,1,1,1,충무아트센터 대극장,3,15.0
16785,a_a001676,0,20,2,1,1,2,국립중앙박물관,2,12.0
16789,a_a001676,0,20,2,1,1,2,경동시장,4,5.0
16819,a_a006965,0,30,1,2,1,2,아침고요수목원,1,15.0
16823,a_a005297,1,30,1,2,1,1,국립고궁박물관,2,13.0
16826,a_a007865,1,60,1,1,1,1,신포국제시장,4,10.0
16832,a_a001997,1,20,2,1,1,2,잠실종합운동장 올림픽주경기장,5,14.0
16835,a_a001997,1,20,2,1,1,2,경복궁,2,15.0
16843,a_a010193,0,40,2,1,1,2,수도국산 달동네박물관,2,12.0
16844,a_a010193,0,40,2,1,1,2,한국이민사박물관,2,15.0
16846,a_a010193,0,40,2,1,1,2,자유공원,2,12.0
16850,a_a003181,1,40,3,2,1,3,피규어뮤지엄W,3,6.0
16852,a_a003181,1,40,3,2,1,3,현대모터스튜디오 서울,3,9.0
16857,a_a003181,1,40,3,2,1,3,광장시장,4,9.0
16859,a_a003181,1,40,3,2,1,3,서울시새활용플라자,3,11.0
16866,a_a017870,0,20,2,1,2,3,롯데월드타워&롯데월드몰,4,12.0
16895,a_a004036,0,30,1,1,1,3,레스트,5,15.0
16900,a_a000035,0,40,1,3,1,2,낙천지,1,6.0
16903,a_a000035,0,40,1,3,1,2,백운계곡관광지,1,15.0
16908,a_a002714,1,20,3,1,1,1,갤러리아백화점 광교점,4,10.0
16917,a_a003179,1,20,3,2,1,1,더현대서울,4,12.0
16924,a_a003179,1,20,3,2,1,1,더현대서울,4,7.0
16936,a_a002316,0,30,1,1,3,1,콘텐츠박스,3,15.0
16938,a_a002316,0,30,1,1,3,1,서울로7017,7,12.0
16944,a_a002316,0,30,1,1,3,1,낙산공원,1,15.0
16957,a_a010475,1,30,1,1,1,1,송도센트럴파크,7,13.0
16965,a_a001152,0,20,1,1,1,1,쁘띠프랑스,6,12.0
16972,a_a014301,0,30,3,3,3,1,장안문,2,14.0
16981,a_a005992,1,30,1,1,2,1,나리공원,1,13.0
16983,a_a006633,0,30,2,2,1,2,숭례문,2,15.0
16999,a_a002895,1,20,3,1,1,1,동대문종합시장,4,10.0
17020,c_c011907,0,30,1,1,2,1,시흥프리미엄아울렛,4,12.0
17038,a_a000973,1,40,1,3,1,1,솔찬공원,1,13.0
17040,a_a000973,1,40,1,3,1,1,송도한옥마을,7,12.0
17044,a_a004933,1,30,3,1,1,1,롯데프리미엄아울렛 파주점,4,15.0
17048,a_a012300,1,20,1,2,1,1,롯데백화점 영등포점,4,15.0
17054,a_a012300,1,20,1,2,1,1,IFC몰,4,15.0
17055,a_a012300,1,20,1,2,1,1,영등포공원,7,11.0
17056,a_a012300,1,20,1,2,1,1,여의도공원,1,15.0
17058,a_a002003,1,20,1,1,1,1,화성행궁,2,6.0
17067,a_a002727,1,40,1,1,1,1,방화수류정,7,14.0
17073,a_a000930,1,20,1,1,1,1,행주산성역사공원,2,15.0
17076,a_a000930,1,20,1,1,1,1,탄도항,1,15.0
17088,a_a008325,1,40,2,1,3,2,하남역사박물관,2,10.0
17089,a_a008325,1,40,2,1,3,2,하남유니온타워,3,15.0
17091,a_a008325,1,40,2,1,3,2,선법사,2,14.0
17094,a_a008325,1,40,2,1,3,2,광주향교,2,15.0
17095,a_a008325,1,40,2,1,3,2,스타필드 하남,4,15.0
17098,a_a008325,1,40,2,1,3,2,미사경정공원 조정카누경기장,5,15.0
17113,a_a007585,1,30,1,1,1,1,창경궁,3,13.0
17116,a_a007585,1,30,1,1,1,1,창덕궁,2,13.0
17123,a_a010131,0,20,3,1,1,1,화성행궁,2,15.0
17125,a_a001431,1,40,2,1,1,2,인천차이나타운,4,12.0
17127,a_a001431,1,40,2,1,1,2,인천개항박물관,2,10.0
17136,a_a000428,0,30,3,3,3,1,서울숲,7,15.0
17143,a_a000428,0,30,3,3,3,1,현대백화점 압구정본점,4,9.0
17156,a_a004173,0,20,1,1,3,1,더현대서울,4,15.0
17170,a_a007007,1,20,1,1,1,1,화담숲,1,15.0
17183,a_a003694,1,40,1,1,1,1,경복궁,2,13.0
17190,a_a003694,1,40,1,1,1,1,북촌마을서재,2,12.0
17204,a_a012042,1,50,2,1,1,3,미리내성지,2,10.0
17212,a_a007058,1,20,3,1,2,1,KT&G상상마당 홍대,3,12.0
17219,a_a017892,1,30,1,3,1,1,평화문화진지,3,15.0
17224,a_a004029,1,20,2,1,1,3,파미에스테이션,4,15.0
17249,a_a017622,0,20,3,3,1,1,킨텍스 제1전시장,3,15.0
17255,a_a004395,0,40,1,2,1,3,스타필드 하남,4,12.0
17271,a_a003061,1,20,1,1,1,2,프로방스마을,7,5.0
17275,a_a003061,1,20,1,1,1,2,임진각 평화누리,2,11.0
17301,a_a004271,1,20,3,2,2,1,이태원앤틱가구거리,4,8.0
17311,a_a008053,0,40,1,1,1,2,하남역사박물관,2,14.0
17323,a_a010043,0,20,2,1,1,3,서울숲,1,12.0
17341,a_a002271,0,20,2,1,1,1,덕수궁,2,15.0
17344,a_a002271,0,20,2,1,1,1,남산서울타워,1,15.0
17345,a_a002271,0,20,2,1,1,1,광장시장,4,12.0
17346,a_a002271,0,20,2,1,1,1,석촌호수산책길,7,15.0
17359,a_a006534,0,20,3,1,1,3,현대백화점 판교점,4,12.0
17368,a_a005322,1,20,1,1,2,1,쌈지길,4,8.0
17380,a_a005322,1,20,1,1,2,1,덕수궁돌담길,7,10.0
17386,a_a001704,0,40,3,3,1,3,신라면세점 서울점,4,15.0
17387,a_a001704,0,40,3,3,1,3,현대시티아울렛 동대문점,4,15.0
17388,a_a003100,1,30,1,1,1,1,현대프리미엄아울렛 송도점,4,15.0
17395,a_a003100,1,30,1,1,1,1,송도센트럴파크,7,15.0
17400,a_a004894,1,20,1,1,1,1,원마운트,4,12.0
17402,a_a004894,1,20,1,1,1,1,일산호수공원,1,15.0
17403,a_a004894,1,20,1,1,1,1,아쿠아플라넷 일산,6,15.0
17452,a_a003124,1,20,3,3,1,1,일산호수공원,1,13.0
17456,a_a003124,1,20,3,3,1,1,아쿠아플라넷 일산,6,9.0
17460,a_a003124,1,20,3,3,1,1,광장시장,4,12.0
17473,a_a005190,0,50,1,1,2,3,아난티코드,5,12.0
17481,a_a017706,0,20,2,2,1,2,더현대서울,4,15.0
17483,a_a006435,0,20,1,1,1,2,롯데프리미엄아울렛 파주점,4,13.0
17501,a_a010337,1,60,1,3,3,2,국립현대미술관 과천관,3,12.0
